emotion,video_id,author,comment
buồn,0ZjvlV2I_iE,@ThảoThu-e8z,tớ cũng có forever crush của riêng mình tớ thích cậu ấy đến nay cũng đã 8 năm từ 1 cô bé cấp 2 đến nay đã là sinh viên đại học sắp ra trường cữ ngỡ lúc đó chỉ là tình cảm trẻ con ấy vậy mà cái tình cảm trẻ con ngày ấy lại theo tớ đến tận bây giờ lần đầu tiên tớ biết thích 1 người là như thế nào tớ sướng trân lên khi được nói chuyện với cậu ấy hay lại buồn khi cậu ấy thân thiết với cô bạn khác suốt 8 năm cậu ấy cũng trải qua 1 vài mối tình chỉ có riêng tớ là vẫn giữ cho mình một mối tình đơn phương tớ thích cậu ấy thật sự rất thích mặc dù khi người khác hỏi tại sao tớ lại thích cậu thì tớ lại chẳng trả lời được chắc đơn giản vì đó là cậu ấy vì mỗi khi nói chuyện với cậu ấy tớ thấy thoải mái vô cùng tớ cười nhiều khi ở bên cậu ấy với những câu chuyện đôi khi là vô tri của cậu ấy có đôi lúc tớ nghĩ tớ và cậu ấy thành đôi tới nơi rồi ấy nhưng tớ lại tỉnh mộng khi một ngày đẹp trời của tháng 4 tớ bài tỏ lòng mình với cậu ấy và câu trả lời chắc mọi người cũng đoán được cậu ấy từ chối tớ cậu nói cậu ấy chỉ xem tớ là bạn mong tớ mãi là bạn tốt của cậu ấy mặc dù tớ đã chuẩn bị sẵn tâm lý cho chuyện này nhưng khi nhận được câu trả lời ấy tớ đã khóc khóc nhiều lắm những ngày sau đó tớ tránh mặt cậu ấy vì tớ ngại hôm nọ cũng như mọi ngày tớ đợi cậu ấy ra về tớ mới đi theo sau bất ngờ cậu ấy lại đợi tớ trước cổng cậu bảo tớ đừng khóc khi tớ và cậu ấy vẫn là bạn nhưng tớ lại khóc nhiều hơn tt sau hôm đó chúng tớ trở lại như mọi ngày vẫn là bạn vẫn nói chuyện chơi game chung vẫn giúp nhau học tập và tớ vẫn thích cậu ấy tớ chẳng thể nào quên được cậu đã hơn 2 năm từ ngày tốt nghiệp tớ chẳng gặp lại cậu ấy những cuộc trò chuyện cũng ít dần nhưng tình cảm của tớ dành cho cậu ấy chẳng vơi bớt đi mà ngày càng lớn dần theo thời gian tớ mong cậu ấy dù ở đâu làm gì cũng đều vui vẻ hạnh phúc luôn tích cực đừng cố ôm tiêu cực vào mình cậu gì đó nhá tớ sẽ tìm gặp cậu vào một lúc nào đó thương cậu dh
buồn,0ZjvlV2I_iE,@iennguyen488,hihi mình chưa bao giờ được ai thích toàn thích người ta nên không bt cgiác được thích vui nnăo nhỉ
buồn,0ZjvlV2I_iE,@_rain_245,1 bạch nguyệt quang
buồn,0ZjvlV2I_iE,@meocongacha3068,em cũng từng thích đơn phương một người năm cấp 21 năm rưỡi đầu thì là đơn phương thật xong em từ bỏ vì cậu ấy có người yêuđược 2 tháng thì nghe tin chia tay em vui nhưng cũng không dám mang mộng tưởng vậy mà sau đó em cảm nhận được sự quan tâm đặc biệt của cậu ấy cho em không nói chuyện nhưng qua hành động cả hai đã biết tình cảm của nhaugiờ cũng kéo dài 5 tháng gồm nghỉ hè rồi
buồn,0ZjvlV2I_iE,@TrầnNhậtMaiLương,tớ đã từng thích cậu và cảm ơn cậu vì đã là thành xuân của tớ
buồn,0ZjvlV2I_iE,@anngo9319,bạn ơi cho mình hỏi đoạn nhạc nền lúc 01 00 là gì thế ạ mình cảm ơn nha
buồn,bGVh4FBc6HY,@mtrunnn,hãy quá anh ạ
buồn,bGVh4FBc6HY,@u2388tcqb4x,thiệt tình yêu không thể tồn tại mãi mãi được
buồn,bGVh4FBc6HY,@quangnguyenanh8065,tôi và người ấy đã quen nhau gần 1 thag tr nổi buồn còn nhiều hơn niềm vũi
buồn,bGVh4FBc6HY,@duyminh423,bây giờ mình bị lụy tình quá thầy ơi thầy làm 1 bài chia sẻ cách nào thoát ra được khoonng
buồn,bGVh4FBc6HY,@ThưLê-u3i9w,yêu là chết trong lòng nên đa số buồn hơn vui
buồn,bGVh4FBc6HY,@thuyannguyen6167,lúc quen nhau điễn nhiều quá nên lấy nhau mới hiện nguyên hình thôi
buồn,bGVh4FBc6HY,@TrangPhan-q5q,bạn đã có ty chưa
buồn,bGVh4FBc6HY,@TrangDang-p2m,xin cảm ơn quá hày
buồn,bGVh4FBc6HY,@kimle3049,nghệ vui mà thấm qúá
buồn,bGVh4FBc6HY,@bonga-bongacuatoi2783,trước là người xa lạ rồi ta đến bên nhau tặng nhau vài nỗi đau rồi quay về xa lạ
buồn,bGVh4FBc6HY,@NhuNguyen-gv7sg,phải yêu chính bản thân mình trước phải ưu tiên mình hạnh phúc mình hạnh phúc thì mới trao đi hạnh phúc cho người khác được tình yêu là mỗi người có trách nhiệm chăm lô cho bản thân mình trước để mình có vốn mang vào xây đựng mối quan hệ bền vững
buồn,bGVh4FBc6HY,@hongnhungle4008,22 12 2024 vẫn đang nghệ lại
buồn,bGVh4FBc6HY,@NguyenPhung-gc1pu,đúng như đúc những đì mình đg trải quá
buồn,bGVh4FBc6HY,@Mia-l7x4o,cám ơn web5ngay nhiều
buồn,bGVh4FBc6HY,@annhien94293,mới xem nửa video nhưng em đã thấy được cái hay của bài này thật sự quá bổ ích
buồn,bGVh4FBc6HY,@AlasaneBary,giá trị quá bạn ơi
buồn,bGVh4FBc6HY,@ZullyCastillo-j3p,tôi rất muốn làm những thứ có ích
buồn,bGVh4FBc6HY,@CristianeMonteiro-i6z,chúc bác thành công trong cưộc sống
buồn,bGVh4FBc6HY,@EsthebanResendiz,cảm ơn bạn đã chỉa sẽ kiến thức hữu ích này
buồn,bGVh4FBc6HY,@SungWahyu,cảm ơn những bài học của bạn
buồn,bGVh4FBc6HY,@JanineZarodkiewicz,cảm ơn những video rất hữu ích
buồn,bGVh4FBc6HY,@ShanthammaShaikh,chúc bạn nhiều sức khỏê
buồn,bGVh4FBc6HY,@ThuSinh-g9q,rất mong chờ những clip tiếp theo của bạn
buồn,bGVh4FBc6HY,@lt3879,bưồn nên không biết nói gì
buồn,bGVh4FBc6HY,@hieuhoang8032,yêu xa mà đối phương không muốn gặp mình thì có vấn đề không ạ
buồn,bGVh4FBc6HY,@NaNa-lb8uq,hâm mộ thầy nhất quả đất
buồn,bGVh4FBc6HY,@Newbie.Trader996,em năm này 28 t rồi nếu mà hoàn thành mục tiêu lô cho chính mình trước ít cũng 3 năm lúc đấy 31 rồi cưới muộn mất thì phải làm sao
buồn,bGVh4FBc6HY,@ThưLê-u7x,người yêu hoàn hảo là người yêu thật lòng chân thành
buồn,bGVh4FBc6HY,@ducnguyenduc1865,bản chất con người là luôn luôn thay đổi thay đổi về tính cách ngoại hình lối sống suy nghĩ nên có thể bạn gặp đúng người hợp với cái gu của bạn vào thời điểm nào đó nhưng qua thời gian thì tính cách lối sống cảm xúc của họ sẽ thay đổi cà tình cảm họ dành cho bạn nữa cũng thay đổi nên kết cục của 1 ty thường là buồn là điều dễ hiểu mà
buồn,bGVh4FBc6HY,@hoainhuofficial9027,thì ra là như vậy cảm ơn thầy
buồn,bGVh4FBc6HY,@phido9235,thếm một bãi hớc giá trị nữa cảm ơn
buồn,bGVh4FBc6HY,@giacmotrua4h,em rất sợ cãi nhau hay nhún nhường và cho qua rồi sau cùng thì bùng nổ lên thầy ạ hehe em rất sợ ngày nào cũng cãi nhưng thực ra đó không phải là cãi mà là tranh luận tìm ra điểm thỏa hiệp để mối quan hệ đi lên bền vững hơn hiểu nhau hơn em cảm ơn thầy nhiều ạ
buồn,bGVh4FBc6HY,@phido9235,hãy quá
buồn,bGVh4FBc6HY,@PhuongAnhChannel,cái này còn hơn chữa lành
buồn,bGVh4FBc6HY,@thienmynguyen8354,yêu vốn là lấp đầy không phải lấy thứ mình đang thiếu đen vâu
buồn,bGVh4FBc6HY,@Nam_Nguyen2611,làm cho nhau rung động đã khó duy trì được lại càng khó
buồn,bGVh4FBc6HY,@phuongnguyenthe1496,người yêu hoàn hảo là người phù hợp với mình và khiến mình trở nên hoàn hảo cám ơn chương trình với giọng người miền tây dễ thương và thân quen
buồn,bGVh4FBc6HY,@Emchocomint,thầỷ 5 là 8x hay 7x vậy tấ
buồn,bGVh4FBc6HY,@Tamcute84,quá chuẩn luôn thầy ơi
buồn,bGVh4FBc6HY,@LN-dg8li,hỉ i like thể way you talk ít s funny u make the atmosphere relax thank you have anh great đây
buồn,bGVh4FBc6HY,@phido9235,rất biết ổn bàn
buồn,bGVh4FBc6HY,@yentruong4451,vậy sau cùng mình cứ mang hoài 1 thắc mắc yêu để làm gì tại sao chúng ta cần tình yêu yêu để làm gì khi mà chúng ta có thể hoàn toàn độc lập có thể tự chăm sóc chính mình lắng nghe chính mình không cần dựa dẫm vào ai yêu làm gì để rồi kết hôn rồi sinh con rồi mang gánh nặng gia đình cha mẹ 2 bên mình cũng vừa trải qua thất bại trong tình yêu cũng tương tự như trong video nhưng nếu như cần thật độc lập và mạnh mẽ tự lo hết cho mình thì mình không biết mình sẽ yêu vì điều gì
buồn,bGVh4FBc6HY,@mynuongNguyenthi-tf3nt,ăi đã yêu thật sự thì sẽ biết trên đời này có hay không tình yêu thật sự không với tôi không gì là mãi mãi trong kiếp sống vô thường
buồn,bGVh4FBc6HY,@musicoffice2609,cũng muốn yêu một lần nữa nhưng thực sự sợ sự đỗ vở
buồn,bGVh4FBc6HY,@phatvinh4868,chung quy lại sau khi trải qua nhìn nhận quan sát những chuyện tình yêu trong cuộc sống này thì cốt lõi duy nhất để mối quan hệ trở nên hạnh phúc mối quan hệ cho đi mà vẫn bình yên đó chính là tin tưởng tin tưởng sẽ có trân trọng trân trọng sẽ có cảm thông cho nhau
buồn,bGVh4FBc6HY,@rosemrs.7001,em chờ cái tập khi người kia không vun vén chỉ muốn nhận chứ không góp ạ cảm ơn thầy
buồn,bGVh4FBc6HY,@phido9235,rất biết ôn
buồn,bGVh4FBc6HY,@trangbuicacdiem7902,cảm ơn anh rất nhiều ạ nghệ bài này em như tỉnh ngộ và em sẽ cố gắng hết sức để làm mình tốt lên biết ơn anh ạ
buồn,bGVh4FBc6HY,@PhuongNguyen-qk1kp,anh nói thật tuyệt vời
buồn,bGVh4FBc6HY,@duongthikhanhlinha,mình đoán nhà cô gái kể trên chắc là đau khổ lắm luôn khi mà anh đó chia tây cô ấy vì điểm yếu cô ấy là về tâm lí rồi ánh kia mà chia tây cô ấy chắc cô tự tử luôn qúá
buồn,bGVh4FBc6HY,@hangvothithu2064,anh này nói chuyện đễ thương quá ước gì sau này kiếm được người chồng như anh
buồn,bGVh4FBc6HY,@phuhoang5462,thực ra niềm vui cưộc sống nằm trong sự bấp bênh nghịch lý biến ảo vậy mà lại đi tìm sự hoàn hảô
buồn,bGVh4FBc6HY,@hongthamnguyen8769,cảm ơn thầy vì bài rất hay ạ xin phép thầy cho em chia sẻ về để giành xem ạ
buồn,bGVh4FBc6HY,@aobich4257,trời nghệ xong thấy mình tiêu cực thật
buồn,bGVh4FBc6HY,@NganNguyen-kh7uh,sao thầy khiêm tốn quá túi có tư cách gì với kiến thức uyên bác và cách chia sẻ tận tình của thầy rất nhiều người ngưỡng mộ và yêu thích trong đó có tại hạ nữa
buồn,bGVh4FBc6HY,@tayvan10,hãy cảm ơn bạn
buồn,bGVh4FBc6HY,@lienhiepoto7137,rất cảm ơn sự chia sẻ của anh anh đã cho đi rất nhiều
buồn,bGVh4FBc6HY,@happymy,chia sẻ hay cực luôn ý bao nhiêu năm giờ mới hiểu quá hữu ích cảm ơn add
buồn,bGVh4FBc6HY,@TrungDo-u7g,tình nhiều khi không mà có tình nhiều lúc có như o he he
buồn,bGVh4FBc6HY,@uchoang4561,trải qua và thấy đúng thật
buồn,bGVh4FBc6HY,@tampham9564,hãy quá thầy ơi
buồn,bGVh4FBc6HY,@uocle3092,cám ơn nghìn lời khuyên của bàn
buồn,bGVh4FBc6HY,@hu-eej,em thấy thời nay hầu hết mọi người xây dựng 1 mối quan hệ dựa trên lợi ích là chính tình cảm chỉ là phụ nên chính xác đó không phải là tình yêu tình yêu thực sự là tình yêu vô điều kiện và tôn trọng lẫn nhau
buồn,bGVh4FBc6HY,@AnDinh-z7p,thầỷ ơi sao em không thoát nổi suy nghĩ quen chỉ muốn lụm xông rồi chán bỏ ạ thầy cho em lời khuyên được không ạ
buồn,bGVh4FBc6HY,@DaoNgo-em1mt,hỉ giọng nói của thầy luôn truyền động lực
buồn,bGVh4FBc6HY,@tienao6981,bạn hãy xem thử cuốn đàn ông sao hoả đàn bà sao kim thử góc nhìn sẽ trung hoà hơn
buồn,bGVh4FBc6HY,@hunhdidu,trong tiếng anh tình love yêu loveta có tình yêu tình yêu love love love love love love 2love 0 love love 2 0ta chia làm hai trường hợplove o là tình bạn hoặc love 2 là tình yêu đến 2 phíaphương trình tình yêu không nhận nghiệm love 1chứng tỏ tình yêu đơn phương là vô ích
buồn,bGVh4FBc6HY,@nguyenuchuy4954,em cảm ơn thầy nhiều ạ
buồn,bGVh4FBc6HY,@quocduongth10bmta,tình yêu dễ tan vỡ và dễ buồn đến thế tại vì ai vào cũng muốn đòi hết cũng muốn được đáp ứng hết và nếu mình sống theo hướng ngược lại nếu tui vào chỉ để vun đắp và vun vén thì làm sao mà tình yêu chết đi được không bao giờ
buồn,bGVh4FBc6HY,@lamnamanh2007,khúc cuối thầy nói để bữa khác nói tiếp nếu mình vun đắp mà người kia lại không vun đắp thì sao thì video nói tiếp đó là video nào vậy thầy hay là chưa ra thầý
buồn,bGVh4FBc6HY,@sachnoitonghop2710,cảm ơn video này của thầy nhiều lắm
buồn,bGVh4FBc6HY,@hongphuctruong7777,trời ơi thầy ơi bài này thầy nói như thần y như thầy đang ở trong nhà em vậy cực kỳ hay và hữu ích cho em thầy ơi cảm ơn thầy rất nhiều
buồn,bGVh4FBc6HY,@truonghuuduyen3008,14 12laugh
buồn,bGVh4FBc6HY,@tanvi5725,giá mà tôi nghệ được podcast này sớm hơn
buồn,bGVh4FBc6HY,@melanie_nact,p1 vị sao ti nh yê u đa sở ra t bưo n vì ai vô cũng muốn đòi mọi thứ chỉ tốt hơn vào chỉ để vun vén bồi dưỡng sức khỏe tỉnh thần trí tưệ sức khỏe vốn luyến của bản thân để đủ lô cho bản thân mới lô được cho người p2 truê love không chiếm hữu làm hại đòi hỏi chỉ cho đi p3 chân lý tình yêu b1 xác định vùng đị ứng của mình người ấy b2 và tuyệt đối không đụng vào vùng cấm đó tôn trọng tập trung chú ý để ý tới vùng đị ứng đó đừng chạm vào tình yêu đỉnh cao là tình yêu độc lập mỗi người phải có trách nghiệm chăm lô cho bản thân mình trước để có vốn mà vun vén vào thanks
buồn,bGVh4FBc6HY,@Zou2.hta6228,vì một trong hai chưa thực sự đến là vì nhaucũng như thầy từng nói 3 không trong tình yêu không chiếm hữu kiểm soátkhông làm hại không đòi hỏi
buồn,bGVh4FBc6HY,@xiuxiu6476,mình cũng đang đau đớn vì yêu
buồn,bGVh4FBc6HY,@loanloan3136,cảm ơn thầy rất nhiều
buồn,bGVh4FBc6HY,@ThuyLe-lp6bz,nghe đi nghe lại nhiều lần thấy thấm cuộc sống vui hơn nhiều
buồn,bGVh4FBc6HY,@quockhanh99991,cảm ơn thầy đã chia sẻ kiến thức hày
buồn,bGVh4FBc6HY,@quancoiwuan_07,em nghĩ mình gần như đã làm được điều đó nhưng từ khi có được tâm thái như vậy thì em cũng cẩn trọng và không quá quan trọng tình yêu bởi thế mà đã độc thân gần một thập kỷ
buồn,bGVh4FBc6HY,@quyenhuynh4779,bài rất ý nghĩa anh ạ cách truyền đạt dí dỏm và gần gũi lắm ạ cảm ơn anh
buồn,bGVh4FBc6HY,@Xuan-hy3px,uyayy cảm ơn thầy nhaaa
buồn,bGVh4FBc6HY,@tp7592,tình yêu là ích kỷ làm sao mà có hoàn hảo
buồn,bGVh4FBc6HY,@LanJEH,phải chỉ hồi 15 16t nghệ được bài này thì mình sẽ có mindset đúng đắn hơn về tình yêu tiếc lắm nhưng cũng chưa muộn xin cảm ơn thầy nhiều ạ
buồn,bGVh4FBc6HY,@LanJEH,nhiều cái thực tế trần trụi luôn nhưng qua giọng kể của thầy em thấy nó nhẹ nhàng hẳn tình yêu hay tình đòi
buồn,bGVh4FBc6HY,@MinhLe-gf2wz,hỉ admin admin có instagram không
buồn,bGVh4FBc6HY,@vanhuynh5198,mình đã đi qua và nếm trãi bao nỗi buồn trong đời giờ thì chỉ mong sk tốt và tâm thái bình yên để cân bằng xin đừng mang lại biến cố gì nữa cố gắng bỏ qua để vui vẻ
buồn,7ruI1CQchvI,@24.LinhNguyễnThị,5 lần 7 lượt con bỏ qua tất cả những sai lầm của người ta và rồi 2 lần người ta khiến con từ 1 người vui vẻ thành 1 người cảm thấy mọi thứ đều chán nản và muốn buông bỏ tất cả con thấu hiểu cho người ta con rất hiểu chuyện nhưng người ta lại
buồn,7ruI1CQchvI,@anlacmoingay-phatday,nếu bạn đọc được dòng này ấy là duyên tình yêu đẹp nhất là khi cả hai cùng trưởng thành trong hiểu và thương cầu chúc bạn luôn đủ bình an để yêu và đủ vững chãi để không đánh mất chính mình nam mô anh di đà phật để lại một dấu chấm nếu bạn cũng cảm thấy nhẹ lòng sau bài pháp này
buồn,7ruI1CQchvI,@luannguyendang-j5t,ước tất cả mọi người được nghệ như mình
buồn,7ruI1CQchvI,@nguyendaihaiphucminh,sadhu sadhu lành thấy còn xin trí ân thầy
buồn,7ruI1CQchvI,@minhphuong316,nam mô anh di đà phật con cảm thấy an yên và nhận ra nhiều điều khi lắng nghe lời giảng của thầy ạ
buồn,7ruI1CQchvI,@thuylu8479,người ấy có lỗi với con rất nhiều trong suốt 4 năm qua bỏ rơi con khi hoạn nạn nhưng đổ lỗi cho con họ không muốn quay lại muốn trốn tránh xoá sạch quá khứ để đến với người mới và xây dựng với người khác con còn yêu người ấy rất nhiều trong suốt mấy năm người ấy đã quyết định cắt đứt liên lạc và rũ bỏ mối quan hệ vợ chồng nhưng con vẫn muốn gặp người đó để nói con tha thứ cho họ và mong nối lại mối quan hệ vợ chồng đặc biệt khi nghe bài giảng này của thầy con càng quyết tâm sẽ bao dung hơn hỉ xả hơn bỏ qua cái tôi của bản thân bỏ qua lỗi lầm của người kia để chủ động đến với họ và mong nối lại tình xưa nhưng mà nỗi đau của khoảnh khắc bị họ bỏ rơi ngay hoàn cảnh con cần họ nhất họ trốn chạy và đi theo cái mới bỏ mặc con tự chống chọi với giông bão trong lúc khó khăn nhất của cuộc đời họ không hề xin lỗi trong suốt mấy năm mà còn đổ lỗi ngược lại con mỗi lần con muốn tha thứ là sự ám ảnh ấy lại hiện lên làm cho con cảm thấy uất ức và căm ghét họ rất nhiều con rất muốn tha thứ nhưng con cần một lời xin lỗi từ họ trong bao năm nay mà không hề có bây giờ con có bao dung hỉ xả bao nhiêu mà họ không cần thì cũng vô dụng thôi đúng không thầy đánh kẻ chạy đi không đánh người chạy lại nếu họ quay lại hối lỗi con sẵn sàng tha thứ ngay nhưng họ quyết định không quay lại hỉ xả cho ai
buồn,7ruI1CQchvI,@ThuTran-vu9li,nguyện cho những ai khi xem được video này tất cả đều được bình an khỏe mạnh cầu gì cũng được nguyện gì cũng thành ai cô đơn sẽ có nơi nương tựa ai nghèo khổ sẽ thoát nghèo ai không có cơm nó áo mặc hàng ngày nguyện sẽ được đủ đầy nam mô anh đi đà phật
buồn,7ruI1CQchvI,@NhiênLâm-c4r,bài hát lồng theo là gì anh chị nhỉ
buồn,7ruI1CQchvI,@nhatrucklek,bạn thật sự có khả năng kể chuyện qua từng khung hình
buồn,7ruI1CQchvI,@lop4a2-thhvtnguyenbaongoc77,nam mô đại từ đại bi cứu khổ cứu nạn linh cảm thiên ứng quán thế âm bồ tât
buồn,7ruI1CQchvI,@SenKunMen,con cảm ơn thầy hóa ra bấy lâu nay con quá dựa dẫm vào đối tượng mình thương yêu con ở tình trạng giống y như thầy giảng con đã ngộ ra rất nhiều điều con cảm ơn thầy
buồn,7ruI1CQchvI,@khacle950,nghe thầy giảng mà vỡ ra nhiều điều quá cảm ơn thầy cảm ơn phúc tịnh đã truyền đạt một bài học quá ý nghĩa đến mọi người
buồn,7ruI1CQchvI,@ChúcTrần-w5k,năm mô anh đi đà phật
buồn,7ruI1CQchvI,@jorgschnitzendobel2329,năm mô á đi đã phát _nam mở đi lạc tôn phát
buồn,7ruI1CQchvI,@xuachuyen1588,bạn nào được thầy cho tên bài hát thì cho mình xin nhé
buồn,7ruI1CQchvI,@hoaidiem-x9z,từ thân mở rộng dùng lượng trái tìm thả thứ từ bị hỷ xả chất liệu của tình yêu đích thực còn cảm ơn thầy ạ
buồn,7ruI1CQchvI,@tranhaphuongvictoria3606,năm mô anh đi đà phật
buồn,7ruI1CQchvI,@daodung1182,cho còn xin link bh được không thầy ơi
buồn,7ruI1CQchvI,@nhungtrng,một cái cộng đồng rắc rối nhiều chuyện lôi thôi tôi chỉ sống một mình biên tập và đàng hoàng cái khu phố tôi ở nghề cả cái tổ tôi ở người ta rất tôn trọng tôi một đứa bé đánh giá bảy vị hãy dừng ngay những thái độ mà tôi không đồng ý tôi sẽ từ nay trở đi tôi nữa nhé đồng đội và tổ chức của quý vị tôi rất sợ như một đàn ong đấy nhé giống như đàn ông tấn công tôi tôi không thích đâu
buồn,7ruI1CQchvI,@nhungtrng,bây giờ mình nói lần cuối khi con người ta cũng là cái duyên để mang may mắn lại với nhau nhưng nếu là vô duyên chúng ta nên cắt đừng bao giờ liên quan đến với nhau chỉ là tổn thất mà tội lỗi cho đôi bên mình là anh mình ngồi tại chỗ mình rất khổ nhiều lắm mình xin quý vị thấy mình nữa mình sống những ngày còn lại cho ý nghĩa và mình không muốn thêm một rắc rối nào với mình bình rất sợ những gì đang diễn ra với cuộc đời của mình nữa mình mong tất cả đều dừng lại và tôn trọng tôn trọng để chúng ta sống cho có ý nghĩa
buồn,7ruI1CQchvI,@longhanh5124,năm mô anh đi đà phật
buồn,7ruI1CQchvI,@quynguyenthi2584,nam mô anh di đà phật con xin thành kính tri âm tạ ơn quý thầy bài pháp thầy giảng dạy thực tếtrong cuộc sống hàng ngày rất ý nghĩa con kính chúc thầy thân tâm thường an lạc nam mô anh di đà phật
buồn,7ruI1CQchvI,@toananang7810,năm mô anh đi đà phật nam mô bổn sư thích cả mâu ni phật còn kính chúc thầy thật nhiều sức khỏe hạnh phúc an lạc trên còn đường từ tập ạ thầy chia sẻ về phật pháp và chân lý cưộc sống hay và có ý nghĩa và nhẹ nhàng bóng mát tâm hồn quá thầy ạ anh đi đà phật những người bị bệnh trầm cảm tôn thương tâm lý về áp lực công việc học tập cưộc sống hiện này họ rất là cần đến sự chia sẻ về phật pháp và chân lý cưộc sống của thầy chia sẻ đó anh đi đà phật
buồn,7ruI1CQchvI,@hoathach997,năm mô anh đi đà phật
buồn,7ruI1CQchvI,@2kl-creations325,kính thưa thầy cảm ơn thầy vì bài học tuyệt vời và ý nghĩa nhất về cách yêu chân thành và thực sự kiến thức và trí tưệ của thầy luôn được biết ơn khi nào thầy đến thăm virginia nữa còn chúc thầy tràn đầy sức khỏe và bình an
buồn,7ruI1CQchvI,@kimlantranvg919,thanks thầy và tỉnh tân
buồn,7ruI1CQchvI,@hagiaminh72,cho còn tên bài hát thầy ơi
buồn,7ruI1CQchvI,@tynguyenthi-up1jj,nam mô bốn su thích ca mâu ni phật nam mô bốn su thích ca mâu ni phật nam mô bốn su thích ca mâu ni phật
buồn,KrI9alC6mhY,@DatKaaOfficial,10 thẳng tiến rồi cảm ơn những yêu thương đã dành cho datkaa lên nào lên nào
buồn,KrI9alC6mhY,@bomdeptrai3780,hãy quá
buồn,KrI9alC6mhY,@BookFace-p6w,đợi mấy chú bt h tui thưộc từ đời nào rồi mê ảnh mà nhạc ảnh ra mà không nghệ thử
buồn,KrI9alC6mhY,@thongtran1379,mv xem mà đau phết
buồn,KrI9alC6mhY,@thonglecong5989,độ mang đến đây
buồn,KrI9alC6mhY,@Non3108-n3j,2 năm trước mà giờ mí nghẹ
buồn,KrI9alC6mhY,@2TCouple,xin lỗi đạt vì giờ mới nghệ siêu phẩm
buồn,KrI9alC6mhY,@danhnguyen-ce2ls,cả sĩ 4 mùa hạ còn vương nắng tình thủ sao bủồn
buồn,KrI9alC6mhY,@huyphanquang3581,vãi nhờ chú độ mới biết bài nì hay vảiii
buồn,KrI9alC6mhY,@gaixinhmuongthanh2489,sau quả show mở hòm nhiều người mới biết đến bài này công nhận thích cái giọng của ổng
buồn,KrI9alC6mhY,@ngduykhanh22,từ à độ mới bic bài này kaka
buồn,KrI9alC6mhY,@quankieuminh9010,yêu cầu em đạt làm máy bài như này
buồn,KrI9alC6mhY,@ngocvu7368,giờ mới biết bài này hay như thế nào sao không nổi rầm rộ nhỉ
buồn,KrI9alC6mhY,@TranHuyen-t8z,ổng ra bài 2 năm rùiii đó tr mà giờ mới qua xem không lướt tiktok thấy live anh độ là không nhớ tới luôn trùi ui
buồn,KrI9alC6mhY,@phuonglinh2844,haha b t thất tình rồi yt đề xuất đoạn live rồi đưa t tới đây
buồn,KrI9alC6mhY,@truongnghiem-s5z,hãy đấy
buồn,KrI9alC6mhY,@GGKVVietsub,giờ nghệ lại hay vl
buồn,KrI9alC6mhY,@ĐứcThân-w4l,có đoạn đông phải mờ đáng ai mê vãi
buồn,KrI9alC6mhY,@khnhduy196,nhạc anh đạt hay thật sự
buồn,KrI9alC6mhY,@thuyvy6330,mê quá nhà
buồn,KrI9alC6mhY,@TrongHieuTrương-b2u,12 4 2025
buồn,KrI9alC6mhY,@Sinenguen,không hiểu sao em nghệ anh hát live hay hơn bài anh thụ là sao ta kiểu hát trên live anh độ hôm trước nghệ nó siêu hay luôn
buồn,KrI9alC6mhY,@ngocs7880,sao giờ m mới biết đến bài này nhỉ hay qué điiii ủng hộ bạn 1sứp raiiii nhén
