emotion,video_id,author,comment
buồn,bGVh4FBc6HY,@mtrunnn,Hay quá a ạ
buồn,bGVh4FBc6HY,@u2388tcqb4x,Thiệt tình yêu không thể tồn tại mãi mãi được
buồn,bGVh4FBc6HY,@lydang2819,❤❤❤❤❤❤❤❤
buồn,bGVh4FBc6HY,@quangnguyenanh8065,Tôi và người ấy đã quen nhau gần 1 thag tr nổi buồn còn nhiều hơn niềm vui
buồn,bGVh4FBc6HY,@rubi....331,k
buồn,bGVh4FBc6HY,@TieuBach-p9p,🤭🍀☘️
buồn,bGVh4FBc6HY,@duyminh423,bây giờ mình bị lụy tình quá thầy ơi. Thầy làm 1 bài chia sẻ cách nào thoát ra được khoonng
buồn,bGVh4FBc6HY,@ThưLê-u3i9w,Yêu là chết trong lòng....nên đa số buồn hơn vui
buồn,bGVh4FBc6HY,@ngocphan8251,❤❤❤❤
buồn,bGVh4FBc6HY,@thuyannguyen6167,Lúc quen nhau diễn nhiều quá nên lấy nhau mới hiện nguyên hình thôi.
buồn,bGVh4FBc6HY,@TrangPhan-q5q,bạn đã có TY chưa
buồn,bGVh4FBc6HY,@TrangDang-p2m,Xin Cảm ơn ! Quá hay!
buồn,bGVh4FBc6HY,@kimle3049,Nghe vui mà thấm quá
buồn,bGVh4FBc6HY,@bonga-bongacuatoi2783,Trước là người xa lạ <br>Rồi ta đến bên nhau <br>Tặng nhau vài nỗi đau <br>Rồi quay về xa lạ :))
buồn,bGVh4FBc6HY,@NhuNguyen-gv7sg,"Phải yêu chính bản thân mình trước, phải ưu tiên mình hạnh phúc, mình hạnh phúc thì mới trao đi hạnh phúc cho người khác được. <br><br>Tình yêu là mỗi người có trách nhiệm chăm lo cho bản thân mình trước, để mình có vốn mang vào xây dựng mqh bền vững."
buồn,bGVh4FBc6HY,@hongnhungle4008,22/12/2024 vẫn đang nghe lại
buồn,bGVh4FBc6HY,@NguyenPhung-gc1pu,đúng như đúc nhữg dì mih đg trải qua
buồn,bGVh4FBc6HY,@Mia-l7x4o,Cám ơn web5ngay nhiều.
buồn,bGVh4FBc6HY,@annhien94293,"mới xem nửa video nhưng e đã thấy được cái hay của bài này, thật sự quá bổ ích"
buồn,bGVh4FBc6HY,@AlasaneBary,giá trị quá bạn ơi
buồn,bGVh4FBc6HY,@ZullyCastillo-j3p,tôi rất muốn làm những thứ có ích
buồn,bGVh4FBc6HY,@CristianeMonteiro-i6z,chúc bác thành công trong cuộc sống
buồn,bGVh4FBc6HY,@EsthebanResendiz,cảm ơn bạn đã chỉa sẽ kiến thức hữu ích này
buồn,bGVh4FBc6HY,@SungWahyu,cảm ơn những bài học của bạn
buồn,bGVh4FBc6HY,@JanineZarodkiewicz,cảm ơn những video rất hữu ích
buồn,bGVh4FBc6HY,@ShanthammaShaikh,chúc bạn nhiều sức khỏe
buồn,bGVh4FBc6HY,@ThuSinh-g9q,Rất mong chờ những clip tiếp theo của bạn.
buồn,bGVh4FBc6HY,@lt3879,Buồn ...nên không biết nói gì ....
buồn,bGVh4FBc6HY,@hieuhoang8032,yêu xa mà đối phương k muốn gặp mình thì có vấn đề không ạ 😌
buồn,bGVh4FBc6HY,@NaNa-lb8uq,Hâm mộ thầy nhất quả đất ❤❤❤
buồn,bGVh4FBc6HY,@Newbie.Trader996,Em năm nay 28 t rồi nếu mà hoàn thành mục tiêu lo cho chính mình trước ít cũng 3 năm lúc đấy 31 rồi cưới muộn mất thì phải làm sao?
buồn,bGVh4FBc6HY,@ThưLê-u7x,"Người yêu hoàn hảo là Người yêu thật lòng,chân thành....❤❤❤."
buồn,bGVh4FBc6HY,@ducnguyenduc1865,"bản chất con người là luôn luôn thay đổi, thay đổi về tính cách, ngoại hình, lối sống, suy nghĩ... nên có thể bạn gặp đúng người hợp với cái gu của bạn vào thời điểm nào đó, nhưng qua thời gian thì tính cách, lối sống, cảm xúc ... của họ sẽ thay đổi, cà tình cảm họ dành cho bạn nữa cũng thay đổi. nên kết cục của 1 ty thường là buồn là điều dễ hiểu mà!"
buồn,bGVh4FBc6HY,@hoainhuofficial9027,Thì ra là như vậy cảm ơn thầy ❤
buồn,bGVh4FBc6HY,@phido9235,Them mot bai hoc gia tri nua ! Cam on ♥️
buồn,bGVh4FBc6HY,@giacmotrua4h,"Em rất sợ cãi nhau, hay nhún nhường và cho qua. Rồi sau cùng thì bùng nổ lên thầy ạ. hehe. Em rất sợ ngày nào cũng cãi. Nhưng thực ra đó không phải là cãi mà là tranh luận tìm ra điểm thỏa hiệp để mối quan hệ đi lên, bền vững hơn, hiểu nhau hơn. Em cảm ơn thầy nhiều ạ."
buồn,bGVh4FBc6HY,@phido9235,Hay qua! ❤
buồn,bGVh4FBc6HY,@PhuongAnhChannel,Cái này còn hơn chữa lành ❤
buồn,bGVh4FBc6HY,@thienmynguyen8354,yêu vốn là lấp đầy không phải lấy thứ mình đang thiếu <br>                                                    &quot;Đen Vâu&quot;
buồn,bGVh4FBc6HY,@Nam_Nguyen2611,"Làm cho nhau rung động đã khó, duy trì được lại càng khó."
buồn,bGVh4FBc6HY,@phuongnguyenthe1496,Người yêu hoàn hảo là người phù hợp với mình và khiến mình trở nên hoàn hảo❤❤❤❤❤Cám ơn chương trình với giọng người Miền Tây dễ thương và thân quen❤❤❤❤❤❤
buồn,bGVh4FBc6HY,@Emchocomint,Thầy 5 là 8x hay 7x zậy ta😮
buồn,bGVh4FBc6HY,@Tamcute84,Quá chuẩn luôn Thầy ơi
buồn,bGVh4FBc6HY,@LN-dg8li,"Hi , I like the way you talk , it’s funny, u make the atmosphere… relax😊, thank you . Have a great day ❤❤"
buồn,bGVh4FBc6HY,@phido9235,Rat biet on ban ❤🎉🎉🎉
buồn,bGVh4FBc6HY,@phido9235,😀😀😀😀😂😂😂❤️
buồn,bGVh4FBc6HY,@phido9235,👍👍👍❤️
buồn,bGVh4FBc6HY,@phido9235,😂😂😂😂😂😂❤
buồn,bGVh4FBc6HY,@yentruong4451,"Vậy sau cùng, mình cứ mang hoài 1 thắc mắc: <br>Yêu để làm gì? Tại sao chúng ta cần tình yêu? <br>Yêu để làm gì khi mà chúng ta có thể hoàn toàn độc lập, có thể tự chăm sóc chính mình, lắng nghe chính mình, không cần dựa dẫm vào ai? <br>Yêu làm gì để rồi kết hôn, rồi sinh con, rồi mang gánh nặng gia đình, cha mẹ 2 bên? <br><br>Mình cũng vừa trải qua thất bại trong tình yêu, cũng tương tự như trong video. Nhưng nếu như, cần thật độc lập và mạnh mẽ, tự lo hết cho mình, thì mình không biết mình sẽ yêu vì điều gì..."
buồn,bGVh4FBc6HY,@mynuongNguyenthi-tf3nt,Ai đã yêu thật sự thì sẽ biết... Trên đời này có hay không tình yêu thật sự không! ?<br>Với tôi! Không gì là mãi mãi trong kiếp sống vô thường...
buồn,bGVh4FBc6HY,@musicoffice2609,Cũng muốn yêu một lần nữa nhưng thực sự sợ sự đỗ vở😊
buồn,bGVh4FBc6HY,@phatvinh4868,"Chung quy lại sau khi trải qua nhìn nhận quan sát những chuyện tình yêu trong cuộc sống này , thì cốt lõi duy nhất để mqh trở nên hạnh phúc , mqh cho đi mà vẫn bình yên đó chính là TIN TƯỞNG tin tưởng sẽ có trân trọng , trân trọng sẽ có cảm thông cho nhau ❤"
buồn,bGVh4FBc6HY,@rosemrs.7001,"E chờ cái tập khi người kia không vun vén, chỉ muốn nhận chứ không góp ạ 🥲🥰 cảm ơn thầy"
buồn,bGVh4FBc6HY,@phido9235,Rat biet on! ❤
buồn,bGVh4FBc6HY,@phido9235,😅😅😅😅😅😅😅😅😅😅😅🎉❤
buồn,bGVh4FBc6HY,@phido9235,👍👍👍♥️
buồn,bGVh4FBc6HY,@trangbuicacdiem7902,Cảm ơn Anh rất nhiều ạ ! Nghe bài này em như tỉnh ngộ và em sẽ cố gắng hết sức để làm mình tốt lên ! Biết ơn Anh ạ
buồn,bGVh4FBc6HY,@PhuongNguyen-qk1kp,Anh nói thật tuyệt vời 🥰👍❤️❤️
buồn,bGVh4FBc6HY,@duongthikhanhlinha,mình đoán nha cô gái kể trên chắc là đau khổ lắm luôn khi mà anh đó chia tay cô ấy vì điểm yếu cô ấy là về tâm lí rồi anh kia mà chia tay cô ấy chắc cô tự tử luôn quá:((
buồn,bGVh4FBc6HY,@hangvothithu2064,anh này nói chuyện dễ thương quá! ước gì sau này kiếm được người ck như anh ^^
buồn,bGVh4FBc6HY,@phuhoang5462,Thực ra niềm vui cuộc sống nằm trong sự bấp bênh nghịch lý biến ảo vậy mà lại đi tìm sự hoàn hảo
buồn,bGVh4FBc6HY,@hongthamnguyen8769,"Cảm ơn Thầy vì bài rất hay ạ ,xin phép thầy cho e chia sẻ về để giành xem ạ"
buồn,bGVh4FBc6HY,@aobich4257,"Trời, nghe xong thấy mình tiêu cực thật 😅"
buồn,bGVh4FBc6HY,@NganNguyen-kh7uh,Sao Thầy khiêm tốn quá (tui có tư cách gì) . Với kiến thức uyên bác và cách chia sẻ tận tình của Thầy rất nhiều người ngưỡng mộ và yêu thích trong đó có tại hạ nữa.
buồn,bGVh4FBc6HY,@tayvan10,Hay cảm ơn bạn ❤🎉
buồn,bGVh4FBc6HY,@lienhiepoto7137,"Rất cảm ơn sự chia sẻ của a, a đã cho đi rất nhiều"
buồn,bGVh4FBc6HY,@happymy,"Chia sẻ hay cực luôn ý, bao nhiêu năm giờ mới hiểu, quá hữu ích. Cảm ơn Add.❤"
buồn,bGVh4FBc6HY,@TrungDo-u7g,"😊 tình nhiều khi không mà có tình nhiều lúc có như o,,,,he he"
buồn,bGVh4FBc6HY,@uchoang4561,Trải qua và thấy đúng thật
buồn,bGVh4FBc6HY,@tampham9564,Hay quá thầy ơi
buồn,bGVh4FBc6HY,@uocle3092,Cám ơn nghìn lời khuyên của ban
buồn,bGVh4FBc6HY,@hu-eej,"Em thấy thời nay hầu hết mọi người xây dựng 1 mối quan hệ dựa trên lợi ích là chính, tình cảm chỉ là phụ, nên chính xác đó không phải là &quot;tình yêu&quot;.<br>Tình yêu thực sự là tình yêu vô điều kiện và tôn trọng lẫn nhau."
buồn,bGVh4FBc6HY,@AnDinh-z7p,thầy ơi sao em ko thoát nổi suy nghĩ quen chỉ muốn lụm xong r chán bỏ ạ thầy cho em lời khuyên được không ạ
buồn,bGVh4FBc6HY,@DaoNgo-em1mt,Hi. Giọng  nói của Thầy luôn  truyền động lực
buồn,bGVh4FBc6HY,@tienao6981,"Bạn hãy xem thử cuốn &quot;Đàn ông sao hoả, đàn bà sao kim&quot; thử . góc nhìn sẽ trung hoà hơn"
buồn,bGVh4FBc6HY,@kimyoung3484,❤
buồn,bGVh4FBc6HY,@kimyoung3484,❤
buồn,bGVh4FBc6HY,@hunhdidu,"Trong tiếng anh: <br>=&gt; Tình = Love, Yêu = Love<br>Ta có: Tình yêu = Tình + Yêu<br>&lt;=&gt; Love . Love = Love + Love<br>&lt;=&gt; Love . Love - 2Love = 0<br>&lt;=&gt; Love.(Love -2) = 0<br>Ta chia làm hai trường hợp<br>Love = O là Tình bạn hoặc Love = 2 là Tình yêu đến 2 phía<br><br>Phương trình Tình Yêu không nhận nghiệm Love =1<br>Chứng tỏ Tình Yêu đơn phương là vô ích"
buồn,bGVh4FBc6HY,@nguyenuchuy4954,Em cảm ơn thầy nhiều ạ
buồn,bGVh4FBc6HY,@quocduongth10bmta,"Tình yêu dễ tan vỡ và dễ buồn đến thế tại vì ai vào cũng muốn đòi hết, cũng muốn được đáp ứng hết.<br>Và nếu mình sống theo hướng ngược lại, nếu tui vào chỉ để vun đắp và vun vén thì làm sao mà tình yêu chết đi được? Không bao giờ!"
buồn,bGVh4FBc6HY,@lamnamanh2007,"khúc cuối thầy nói để bữa khác nói tiếp nếu mình vun đắp mà người kia lại không vun đắp thì sao , thì video nói tiếp đó là video nào vậy thầy <br>hay là chưa ra thầy"
buồn,bGVh4FBc6HY,@sachnoitonghop2710,Cảm ơn video này của thầy nhiều lắm❤
buồn,bGVh4FBc6HY,@hongphuctruong7777,Trời ơi Thầy ơi. Bài này Thầy nói như Thần. Y như Thầy đang ở trong nhà em vậy. Cực kỳ hay và hữu ích cho em Thầy ơi ! Cảm ơn Thầy rất nhiều.
buồn,bGVh4FBc6HY,@truonghuuduyen3008,"<a href=""https://www.youtube.com/watch?v=bGVh4FBc6HY&amp;t=852"">14:12</a>laugh"
buồn,bGVh4FBc6HY,@tanvi5725,Giá mà tôi nghe được podcast này sớm hơn!
buồn,bGVh4FBc6HY,@melanie_nact,"P1: Vì Sao Tình Yêu Đa Số Rất Buồn? vì ai vô cũng muốn đòi, mọi thứ chỉ tốt hơn vào chỉ để vun vén. <br>bồi dưỡng sức khỏe tinh thần trí tuệ sức khỏe vốn luyến của bản thân để đủ lo cho bản thân, mới lo đc cho ng.<br><br>P2: TRUE LOVE: KHÔNG chiếm hữu, làm hại, đòi hỏi ( chỉ cho đi).<br>P3: CHÂN LÝ tình yêu: <br>          B1. Xác định vùng dị ứng của mình &amp; người ấy <br>          B2. Và tuyệt đối không đụng vào vùng cấm đó , tôn trọng <br>Tập trung chú ý để ý tới vùng dị ứng đó đừng chạm vào <br><br><br>TÌNH YÊU ĐỈNH CAO là tình yêu độc lập mỗi ng. phải có trách nghiệm chăm lo cho bản thân mình trước, để có vốn mà vun vén vào.<br>        <br>💗💗thanks💗💗"
buồn,bGVh4FBc6HY,@Zou2.hta6228,"Vì một trong hai chưa thực sự đến là vì nhau<br>Cũng như thầy từng nói 3 không trong tình yêu <br>&quot;Không chiếm hữu, kiểm soát<br>Không làm hại <br>Không đòi hỏi&quot;"
buồn,bGVh4FBc6HY,@xiuxiu6476,Mình cũng đang đau đớn vì yêu
buồn,bGVh4FBc6HY,@loanloan3136,Cảm ơn thầy rất nhiều!!
buồn,bGVh4FBc6HY,@ThuyLe-lp6bz,Nghe đi nghe lại nhiều lần thấy thấm.cuộc sống vui hơn nhiều 🥰
buồn,bGVh4FBc6HY,@quockhanh99991,Cảm ơn Thầy đã chia sẽ kiến thức hay.
buồn,bGVh4FBc6HY,@quancoiwuan_07,Em nghĩ mình gần như đã làm được điều đó . Nhưng từ khi có được tâm thái như vậy thì em cũng cẩn trọng và không quá quan trọng tình yêu . Bởi thế mà đã độc thân gần một thập kỷ 😂
buồn,bGVh4FBc6HY,@quyenhuynh4779,Bài rất ý nghĩa anh ạ.<br>Cách truyền đạt dí dỏm và gần gũi lắm ạ <br>Cảm ơn anh
buồn,bGVh4FBc6HY,@Xuan-hy3px,uyayy cảm ơn thầy nhaaa ❤
buồn,bGVh4FBc6HY,@tp7592,"Tình yêu là ích kỷ, làm sao mà có hoàn hảo."
buồn,bGVh4FBc6HY,@LanJEH,"phải chi hồi 15, 16t nghe được bài này thì mình sẽ có mindset đúng đắn hơn về tình yêu. tiếc lắm nhưng cũng chưa muộn. xin cảm ơn thầy nhiều ạ!"
buồn,bGVh4FBc6HY,@LanJEH,nhiều cái thực tế trần trụi luôn nhưng qua giọng kể của thầy em thấy nó nhẹ nhàng hẳn.. tình yêu hay tình đòi?:)))
buồn,bGVh4FBc6HY,@MinhLe-gf2wz,"Hi, Ad. ad có instagram ko?"
buồn,bGVh4FBc6HY,@quynhanhpham1982,❤
buồn,bGVh4FBc6HY,@vanhuynh5198,"Mình đã đi qua và nếm trãi bao nỗi buồn trong đời,,giờ thì chỉ mong sk tốt  và tâm thái bình yên để cân bằng xin đừng mang lại biến cố gì nữa,cố gắng bỏ qua để vui vẻ .."
buồn,7ruI1CQchvI,@24.LinhNguyễnThị,"5 lần 7 lượt con bỏ qua tất cả những sai lầm của người ta. Và rồi 2 lần người ta khiến con từ 1 người vui vẻ thành 1 người cảm thấy mọi thứ đều chán nản và muốn buông bỏ tất cả. Con thấu hiểu cho người ta, con rất hiểu chuyện nhưng người ta lại …."
buồn,7ruI1CQchvI,@anlacmoingay-phatday,"Nếu bạn đọc được dòng này, ấy là Duyên.<br>Tình yêu đẹp nhất là khi cả hai cùng trưởng thành trong hiểu và thương.<br><br>Cầu chúc bạn luôn đủ bình an để yêu, và đủ vững chãi để không đánh mất chính mình.<br>Nam Mô A Di Đà Phật. 🙏❤<br>Để lại một dấu chấm &quot;.&quot; nếu bạn cũng cảm thấy nhẹ lòng sau bài pháp này."
buồn,7ruI1CQchvI,@luannguyendang-j5t,Ước tất cả mọi người đc nghe như mình
buồn,7ruI1CQchvI,@HằngBùi-o7e,❤❤
buồn,7ruI1CQchvI,@nguyendaihaiphucminh,Sadhu Sadhu Lành Thay! Con xin tri ân Thầy...
buồn,7ruI1CQchvI,@minhphuong316,Nam mô A Di Đà Phật con cảm thấy an yên và nhận ra nhiều điều khi lắng nghe lời giảng của thầy ạ.
buồn,7ruI1CQchvI,@thuylu8479,"người ấy có lỗi với con rất nhiều trong suốt 4 năm qua, bỏ rơi con khi hoạn nạn, nhưng đổ lỗi cho con, họ ko muốn quay lại, muốn trốn tránh xoá sạch quá khứ để đến với người mới và xây dựng với người khác. Con còn yêu người ấy rất nhiều, trong suốt mấy năm người ấy đã quyết định cắt đứt liên lạc và rũ bỏ mqh vợ chồng, nhưng con vẫn muốn gặp người đó để nói con tha thứ cho họ, và mong nối lại mqh vc. Đặc biệt khi nghe bài giảng này của Thầy, con càng quyết tâm sẽ bao dung hơn, hỉ xả hơn, bỏ qua cái tôi của bản thân, bỏ qua lỗi lầm của người kia, để chủ động đến với họ và mong nối lại tình xưa. Nhưng mà nỗi đau của khoảnh khắc bị họ bỏ rơi ngay hoàn cảnh con cần họ nhất, họ trốn chạy và đi theo cái mới, bỏ mặc con tự chống chọi với giông bão trong lúc khó khăn nhất của cuộc đời, họ ko hề xin lỗi trong suốt mấy năm, mà còn đổ lỗi ngược lại con. Mỗi lần con muốn tha thứ là sự ám ảnh ấy lại hiện lên, LÀM CHO CON CẢM THẤY UẤT ỨC VÀ CĂM GHÉT HỌ RẤT NHIỀU. <br>Con rất muốn tha thứ, nhưng con cần một lời xin lỗi từ họ trong bao năm nay, mà ko hề có. Bây giờ con có bao dung hỉ xả bao nhiêu mà họ không cần thì cũng vô dụng thôi đúng không Thầy?? Đánh kẻ chạy đi, không đánh người chạy lại. Nếu họ quay lại hối lỗi, con sẵn sàng tha thứ ngay, nhưng họ quyết định ko quay lại, hỉ xả cho ai?"
buồn,7ruI1CQchvI,@ThuTran-vu9li,"Nguyện cho những ai khi xem được video này tất cả đều được bình an, khỏe mạnh, cầu gì cũng được, nguyện gì cũng thành, ai cô đơn sẽ có nơi nương tựa, ai nghèo khổ sẽ thoát nghèo , ai không có cơm no áo mặc hàng ngày nguyện sẽ được đủ đầy. Nam Mô A Di Đà Phật 🙏🙏🙏"
buồn,7ruI1CQchvI,@NhiênLâm-c4r,Bài hát lồng theo là gì anh chị nhỉ?
buồn,7ruI1CQchvI,@nhatrucklek,Bạn thật sự có khả năng kể chuyện qua từng khung hình.
buồn,7ruI1CQchvI,@lop4a2-thhvtnguyenbaongoc77,Nam Mô Đại Từ Đại Bi Cứu Khổ Cứu Nạn Linh Cảm Thiên Ứng Quán Thế Âm Bồ Tât.
buồn,7ruI1CQchvI,@SenKunMen,con cảm ơn thầy. hóa ra bấy lâu nay con quá dựa dẫm vào đối tượng mình thương yêu. con ở tình trạng giống y như thầy giảng. con đã ngộ ra rất nhiều điều. con cảm ơn thầy
buồn,7ruI1CQchvI,@khacle950,"Nghe Thầy giảng mà vỡ ra nhiều điều quá, cảm ơn Thầy, cảm ơn Phúc Tịnh đã truyền đạt một bài học quá ý nghĩa đến mọi người❤"
buồn,7ruI1CQchvI,@ChúcTrần-w5k,Nam mô a Di Đà Phật
buồn,7ruI1CQchvI,@jorgschnitzendobel2329,NAM MO A DI DA PHAT _NAM MO DI LAC TON PHAT 🙏🙏🙏🙏🙏🌹🌹🌹🌹🌹
buồn,7ruI1CQchvI,@xuachuyen1588,"Bạn nào đc thầy cho tên bài hát,thì cho mình xin nhé"
buồn,7ruI1CQchvI,@hoaidiem-x9z,Tu thân. Mở rộng dung lượng trái tim. Tha thứ. Từ Bi Hỷ Xả. Chất liệu của tình yêu đích thực.<br>Con cảm ơn Thầy ạ.
buồn,7ruI1CQchvI,@tranhaphuongvictoria3606,❤️🌺Nam Mô A Di Đà Phật 🙏🌺
buồn,7ruI1CQchvI,@daodung1182,Cho con xin link bh đc k thầy ơi
buồn,7ruI1CQchvI,@nhungtrng,Một cái cộng đồng rắc rối nhiều chuyện lôi thôi Tôi chỉ sống một mình biên tập và đàng hoàng cái khu phố tôi ở nghề cả cái tổ Tôi ở người ta rất tôn trọng tôi một đứa bé đánh giá bảy vị hãy dừng Ngay những thái độ mà tôi không đồng ý tôi sẽ Từ nay trở đi tôi nữa nhé đồng đội và tổ chức của quý vị tôi rất sợ như một đàn ong đấy nhé giống như đàn ông Tấn công tôi Tôi không thích đâu
buồn,7ruI1CQchvI,@nhungtrng,Bây giờ mình nói lần cuối Khi con người ta cũng là cái duyên để mang may mắn lại với nhau Nhưng nếu là vô duyên chúng ta nên cắt đừng bao giờ liên quan đến với nhau chỉ là tổn thất mà tội lỗi cho đôi bên mình là a mình ngồi tại chỗ mình rất khổ nhiều lắm mình xin quý vị thấy mình nữa mình sống những ngày còn lại cho ý nghĩa và mình không muốn thêm một Rắc Rối nào với mình Bình rất sợ những gì đang diễn ra với cuộc đời của mình nữa Mình mong tất cả đều dừng lại và tôn trọng tôn trọng để chúng ta sống cho có ý nghĩa
buồn,7ruI1CQchvI,@longhanh5124,Nam mô a di đà Phật ❤❤❤
buồn,7ruI1CQchvI,@quynguyenthi2584,Nam mô a di đà phật Con xin thành kính tri âm tạ ơn quý thầy bài Pháp thầy giảng dạy thực tếtrong cuộc sống hàng ngày rất ý nghĩa .con kính chúc thầy thân tâm thường an lạc .Nam mô a di đà phật.
buồn,7ruI1CQchvI,@toananang7810,Nam mô a Di Đà Phật Nam mô bổn sư thích ca mâu Ni Phật con kính chúc thầy thật nhiều sức khỏe hạnh phúc an lạc trên con đường tu tập ạ thầy chia sẻ về Phật pháp và chân lý cuộc sống hay và có ý nghĩa và nhẹ nhàng bóng mát tâm hồn quá thầy ạ a Di Đà Phật những người bị bệnh trầm cảm ton thương tâm lý về áp lực công việc học tập cuộc sống hiện nay họ rất là cần đến sự chia sẻ về Phật pháp và chân lý cuộc sống của thầy chia sẻ đó a Di Đà Phật
buồn,7ruI1CQchvI,@hoathach997,Nam mô a di đà Phật 🙏🙏🙏
buồn,7ruI1CQchvI,@2kl-creations325,"Kính thưa thầy, cảm ơn thầy vì bài học tuyệt vời và ý nghĩa nhất về cách yêu chân thành và thực sự. Kiến thức và trí tuệ của thầy luôn được biết ơn! Khi nào thầy đến thăm Virginia nữa? Con chúc thầy tràn đầy sức khỏe và bình an!!!"
buồn,7ruI1CQchvI,@kimlantranvg919,🇺🇸🙏🏼🙏🏼🙏🏼👍👍👍♥️♥️♥️thanks Thầy và Tinh Tân
buồn,7ruI1CQchvI,@hagiaminh72,Cho con tên bài hát thầy ơi!
buồn,7ruI1CQchvI,@NgocngaPham-b5x,🙏🙏🙏
buồn,7ruI1CQchvI,@tynguyenthi-up1jj,NAM MÔ BỐN SU THÍCH CA MÂU NI PHẬT.<br>NAM MÔ BỐN SU THÍCH CA MÂU NI PHẬT.<br>NAM MÔ BỐN SU THÍCH CA MÂU NI PHẬT.
buồn,KrI9alC6mhY,@DatKaaOfficial,#10 thẳng tiến rồi cảm ơn những yêu thương đã dành cho DatKaa lên nào lên nào 🔥🎉
buồn,KrI9alC6mhY,@PhucTran-kx3nn,hay
buồn,KrI9alC6mhY,@bomdeptrai3780,hay quá
buồn,KrI9alC6mhY,@BookFace-p6w,Đợi mấy chú bt h tui thuộc từ đời nào rồi mê ảnh mà nhạc ảnh ra mà ko nghe thử
buồn,KrI9alC6mhY,@thongtran1379,Mv xem mà đau phết
buồn,KrI9alC6mhY,@thonglecong5989,Độ mang đến đây 😅
buồn,KrI9alC6mhY,@Non3108-n3j,2 năm trc.mà gio mí nghe:((
buồn,KrI9alC6mhY,@2TCouple,Xin lỗi Đạt vì giờ mới nghe siêu phẩm😂
buồn,KrI9alC6mhY,@PhongThanhBi,.
buồn,KrI9alC6mhY,@QuangVu-rf4fp,👍
buồn,KrI9alC6mhY,@cp_zero_208,hay
buồn,KrI9alC6mhY,@danhnguyen-ce2ls,"ca sĩ 4 mùa,hạ còn vương nắng,tình thu sao buồn"
buồn,KrI9alC6mhY,@huyphanquang3581,"vãi nhờ chú độ mới biết bài nì, hay vảiii"
buồn,KrI9alC6mhY,@gaixinhmuongthanh2489,"sau quả show mở hòm nhiều ng mới biết đến bài này, công nhận thích cái giọng của ổng"
buồn,KrI9alC6mhY,@anhtrannhat7289,.
buồn,KrI9alC6mhY,@ngduykhanh22,từ ah độ mới bic bài này kaka
buồn,KrI9alC6mhY,@PhucTrinh-1405,","
buồn,KrI9alC6mhY,@quankieuminh9010,Yêu cầu  Em Đạt làm máy bài như này.
buồn,KrI9alC6mhY,@ngocvu7368,"Giờ mới biết bài này,hay ntn sao ko nổi rầm rộ nhỉ😢"
buồn,KrI9alC6mhY,@TranHuyen-t8z,Ổng Ra bài 2 năm rùiii đó tr. Mà giờ ms qua xem Kh lướt tiktok thấy live anh độ là kh nhớ tới luôn trùi ui😂😂
buồn,KrI9alC6mhY,@phuonglinh2844,Haha...b t thất tình ... Rồi yt đề xuất đoạn live r đưa t tới đây 😂😂
buồn,KrI9alC6mhY,@truongnghiem-s5z,hay đấy
buồn,KrI9alC6mhY,@nhattienhuynh9136,.
buồn,KrI9alC6mhY,@GGKVVietsub,giờ nghe lại hay vl
buồn,KrI9alC6mhY,@ĐứcThân-w4l,có đoạn đông phai mờ dáng ai mê vãi
buồn,KrI9alC6mhY,@HoangAnh-sl9tb,hay
buồn,KrI9alC6mhY,@khnhduy196,nhạc anh đạt hay thật sự
buồn,KrI9alC6mhY,@binga2002,ok
buồn,KrI9alC6mhY,@thuyvy6330,Mê quá nha
buồn,KrI9alC6mhY,@TrongHieuTrương-b2u,12/4/2025
buồn,KrI9alC6mhY,@Sinenguen,"K hiểu sao, em nghe anh hát live hay hơn bài anh thu là sao ta, kiểu hát trên live anh độ hôm trc nghe nó siêu hay luôn."
buồn,KrI9alC6mhY,@ngocs7880,sao giờ m mới biết đến bài này nhỉ … hay qué điiii ủng hộ bạn 1sup raiiii nhen
