emotion,video_id,author,comment,label,confidence,labeled,comment_nonsw,predicted_label
buồn,0ZjvlV2I_iE,@himarichoco273,tớ thích 1 người dù biết sẽ ko có kết quả ko phải vì cậu ấy có người yêu hay cậu ấy có nhiều người thích người khác thấy cậu ấy lập dị nhưng với tớ cậu học cái gì cũng giỏi chơi cái gì cũng hay tớ ko biết từ bao giờ tình cảm này lớn lên phải làm sao đây tớ ko dám nói vì sợ cái sợ ấy ko phải là cậu từ chối tớ mà chúng ta sẽ đối mặt ra sao còn mấy tháng nữa thôi sẽ hết cấp ba tớ và cậu sẽ có thể ko liên quan đến nhau nữa chắc cậu cũng ko nghĩ rằng tớ thích cậu đâu với thay bằng những câu nhắn tin chơi game hoặc giảng toán thì cậu sẽ nói với tớ ngủ ngon và chào buổi sáng đc ko tớ nắm tay cậu là tớ thích cậu ko phải tớ xem bói gì đâu tớ chỉ ko dám nói với cậu rằng tớ thích cậu cậu cứ hạnh phúc nhé,,0.25202009716434004,,1 ko kết ko yêu lập dị học giỏi ko bao tình cảm ko dám sợ sợ ko chối ta đối mặt mấy thể ko liên quan ko thay câu nhắn game giảng toán ngủ ngon chào đc ko nắm ko bói ko dám hạnh phúc,0.0
buồn,0ZjvlV2I_iE,@lephuonglinh5a197,tại sao tập radio này giọng khác vậy ạ nay radio chạy nhanh hơn rồi à vì giọng truyền cảm hứng hơn giúp mình thoải mái và tốt hơn,,0.31007122487287186,,tập radio giọng radio chạy giọng truyền cảm hứng giúp thoải mái,1.0
buồn,0ZjvlV2I_iE,@moingnth,vì sao người ta thích lại chẳng thích ta,,0.2770372985742351,,ta chẳng ta,0.0
buồn,0ZjvlV2I_iE,@HanaHoang-d3t,tôi cũng ui đơn phương và tôi thấy rằng làm thế chỉ mệt tôi và giờ nhìn lại thấy đàn ông mà tôi thích nó là đồ tồi,,0.23089427713819866,,ui đơn phương mệt đàn đồ tồi,0.0
buồn,0ZjvlV2I_iE,@đanhoàng-v3j,em thích anh ngày ấy anh là người bắt chuyện với em trước anh đã bảo rằng anh thích em anh quan tâm đến em anh đã đồng hành cùng em nhưng bỗng nhiên anh lại ruồng bỏ em thả em lại với đống tương tư rối mù,,0.2428262745620236,,bắt bảo quan tâm đồng hành nhiên ruồng thả đống tương tư rối mù,1.0
buồn,0ZjvlV2I_iE,@ThuMinhNguyễn-r4u,dù biết cậu thích cô ấy nhưng tớ vẫn ko thể ngăn con tim hướng về cậu,,0.26085687304788435,,ko thể ngăn tim hướng,0.0
buồn,0ZjvlV2I_iE,@ngocanhnguyen-kl7fc,mình có thể chia sẻ câu chuyện được không mình là một học sinh tiểu học mẹ mình nói cuối cấp là khoảng thời gian cho những tình yêu đơn phương không dám thổ lộ nên con chỉ được thích người đó chứ đừng yêu nhưng mình đã biết yêu từ năm lớp 3 rồi cùng yêu một người không mấy quen biêt ngay từ khi mới bắt đầu học kì mới mình đã biết rằng cậu ấy chính là tri kỉ của mình mình đoán vậy vì mình và cậu ấy đều học trên trung bình luôn đại diện lớp đi thi cùng nhau cùng nhau được 10 điểm việc này cứ diễn ra đến khi mình biết cậu ấy có crush năm lớp 5 cậu ấy có chuyển lớp sang lớp kế bên cũng là lớp đối thủ bên lớp đó cũng có bạn thích bạn ấy làm những điều khiến mình ghen nhưng mình tin chắc rằng cậu ấy sẽ không quên mình dã gắn bó với nhau 2 năm quãng thời gian rất đẹp mình muốn gửi đến các bạn thông điệp yêu là khichúng ta dám thổ lộ với người mình thích nếu tự ti là đang đánh mất cơ hội ngàn năm tớ mong xong này sẽ gặp cậu ở một phương trời nào đó hka i l o v e y o u,,0.27151875171711787,,thể chia sẻ câu học sinh tiểu học mẹ thời gian tình yêu đơn phương dám thổ lộ đừng yêu yêu lớp 3 yêu mấy quen biêt bắt đầu học kì tri kỉ đoán học trung bình đại diện lớp đi thi 10 diễn crush lớp 5 lớp lớp kế lớp đối thủ lớp ghen quên dã gắn bó 2 quãng thời gian đẹp gửi thông điệp yêu khichúng ta dám thổ lộ ti đánh hội ngàn mong xong phương trời hka i l o v e y o u,1.0
buồn,0ZjvlV2I_iE,@luongngoc7901,người ta có thích mình đâu mà mình thích người ta,,0.2822967667903343,,ta ta,0.0
buồn,0ZjvlV2I_iE,@trunginh9219,người ấy toả sáng rực rỡ như hoàng hôn buổi chiều rạng rỡ và lãng mạn tôi lại là bóng tối đen huyền chả có bất kỳ hy vọng gì về cuộc sống trừ cậu chỉ là tớ và cậu cách xa quá nhiều chỉ có thể ngắm cậu từ xa cho đến khi cậu có một nửa của đời mình tớ đau lắm,,0.26344203923036486,,toả rực rỡ hoàng hôn chiều rạng rỡ lãng mạn bóng tối đen huyền chả bất kỳ hy vọng sống trừ thể ngắm nửa đời đau lắm,1.0
buồn,0ZjvlV2I_iE,@matngauheo,các bạn yêu thì cứ nói đừng im lặng sợ mất tình bạn vâng hãy làm mất nó rồi mở một mối quan hệ mới người yêu hoặc người dưng tôi đơn phương đến nay đã được 3 năm khá ngắn nhỉ nhưng 3 năm đó đối với tôi rất lâu cô ấy và tôi chỉ gặp nhau 1 tiếng rưỡi vào ngày thứ 2 và 4 trong tuần khác trường khác sở thích học lực cách xa người đó như một bông hoa cao lãnh đầy tự tin và mạnh mẽ còn tôi một thằng sợ giao tiếp xã hội chỉ có thể thả lỏng trò chuyện cùng với những người quen được 1 tháng trở lên học thì bình thường có môn cao môn thấp ko toàn diện ko tự tin lí do mà tôi ko nói cho người đó biết lòng mình tôi nói rồi đấy sự xa cách thực lực cóc ghẻ mà đòi cưới thiên nga về làm dâu nếu bạn có suy nghĩ như vậy thì bạn giống tôi rồi sau 2 năm học thêm chung cô ấy nghỉ học tài khoản nói chuyện duy nhất cũng biến mất lúc đó tôi nghĩ người ta ko thích mình thì thôi buông được rồi 1 năm đúng 1 năm từ khi mất liên lạc cô ấy kết bạn với tôi với một tài khoản khác cô bảo do đăng xuất mà quên mật khẩu nên mất rồi tim tôi lúc ấy tự nhiên đập mạnh vô cùng sa vào lưới tình 1 lần nữa à chắc vậy có một điều lạ người đó chủ động kết bạn nhưng lại không chủ động bắt chuyện là sao ko yêu thì đừng gieo mầm chứ tôi từ bỏ à ko tôi sẽ tập từ bỏ nhưng tôi cũng sẽ không quên người đó người tôi thương lần đầu tiên đây là chuyện yêu đương của tôi nhưng tào lao xin đừng toxic,,0.28422985922573346,,yêu đừng im lặng sợ tình quan hệ yêu dưng đơn phương 3 ngắn 3 đối 1 tiếng rưỡi 2 4 tuần trường sở học lực hoa lãnh mẽ thằng sợ giao tiếp xã hội thể thả lỏng trò quen 1 trở học bình môn môn ko toàn diện ko lí ko đấy thực lực cóc ghẻ đòi cưới thiên nga dâu suy 2 học nghỉ học tài khoản biến ta ko buông 1 1 liên lạc kết tài khoản bảo đăng xuất quên mật khẩu tim nhiên đập vô sa lưới tình 1 lạ chủ động kết chủ động bắt ko yêu đừng gieo mầm ko tập quên thương đầu tiên yêu đương tào lao đừng toxic,0.0
buồn,0ZjvlV2I_iE,@HungXuan-l7p,anh ko rung động trước lời tỏ tình của em sao,,0.2397468655937998,,ko rung động tỏ tình,0.0
buồn,0ZjvlV2I_iE,@ji9byulnie,nhạc nền là gì vậy ạ,,0.20896649009200038,,nhạc,1.0
buồn,0ZjvlV2I_iE,@hoganh_22,mình chỉ là kẻ đơn phương đem hết lòng hết dạ đi thương một người nhưng ngặt một nỗi buồn cười người chỉ cảm động chứ người không thương,,0.34832664600224117,,kẻ đơn phương đem đi thương ngặt nỗi buồn cười cảm động thương,1.0
buồn,0ZjvlV2I_iE,@mayy_잘생겼다,mình có thích 1 bạn cùng lớp mik thik bạn ý lắm nhưng đôi khi chỉ muốn loại bỏ thứ tình cảm đó khỏi trái tim mik vì bạn kia đã có ny rồi mik luôn chỉ ngồi đó nhìn cậu ý hạnh phúc bên người kia đôi khi mik còn tưởng tượng ra nhiều điều với cậu ý nhưng sau cùng mik cx chỉ là người bạn của cậu ko bao giờ thêm đc nữa cảm giác đó đau lắm cực kì đau giờ tớ và cậu vẫn chỉ là bạn chúng ta ko bao giờ là của nhau tớ cũng ko giám nói ra sợ cậu khinh tớ ko còn muốn chơi với tớ cảm ơn cậu đã là 1 điều quan trọng trong tớ và cảm ơn vì đã cho tớ biết yêu là thế nào,,0.34161461951713473,,1 lớp mik thik lắm đôi tình cảm trái tim mik kia ny mik hạnh phúc kia đôi mik tưởng tượng mik cx ko bao đc cảm giác đau lắm cực kì đau ta ko bao ko giám sợ khinh ko cảm ơn 1 quan trọng cảm ơn yêu,1.0
buồn,0ZjvlV2I_iE,@ThảoThu-e8z,tớ cũng có forever crush của riêng mình tớ thích cậu ấy đến nay cũng đã 8 năm từ 1 cô bé cấp 2 đến nay đã là sinh viên đại học sắp ra trường cữ ngỡ lúc đó chỉ là tình cảm trẻ con ấy vậy mà cái tình cảm trẻ con ngày ấy lại theo tớ đến tận bây giờ lần đầu tiên tớ biết thích 1 người là như thế nào tớ sướng trân lên khi được nói chuyện với cậu ấy hay lại buồn khi cậu ấy thân thiết với cô bạn khác suốt 8 năm cậu ấy cũng trải qua 1 vài mối tình chỉ có riêng tớ là vẫn giữ cho mình một mối tình đơn phương tớ thích cậu ấy thật sự rất thích mặc dù khi người khác hỏi tại sao tớ lại thích cậu thì tớ lại chẳng trả lời được chắc đơn giản vì đó là cậu ấy vì mỗi khi nói chuyện với cậu ấy tớ thấy thoải mái vô cùng tớ cười nhiều khi ở bên cậu ấy với những câu chuyện đôi khi là vô tri của cậu ấy có đôi lúc tớ nghĩ tớ và cậu ấy thành đôi tới nơi rồi ấy nhưng tớ lại tỉnh mộng khi một ngày đẹp trời của tháng 4 tớ bài tỏ lòng mình với cậu ấy và câu trả lời chắc mọi người cũng đoán được cậu ấy từ chối tớ cậu nói cậu ấy chỉ xem tớ là bạn mong tớ mãi là bạn tốt của cậu ấy mặc dù tớ đã chuẩn bị sẵn tâm lý cho chuyện này nhưng khi nhận được câu trả lời ấy tớ đã khóc khóc nhiều lắm những ngày sau đó tớ tránh mặt cậu ấy vì tớ ngại hôm nọ cũng như mọi ngày tớ đợi cậu ấy ra về tớ mới đi theo sau bất ngờ cậu ấy lại đợi tớ trước cổng cậu bảo tớ đừng khóc khi tớ và cậu ấy vẫn là bạn nhưng tớ lại khóc nhiều hơn tt sau hôm đó chúng tớ trở lại như mọi ngày vẫn là bạn vẫn nói chuyện chơi game chung vẫn giúp nhau học tập và tớ vẫn thích cậu ấy tớ chẳng thể nào quên được cậu đã hơn 2 năm từ ngày tốt nghiệp tớ chẳng gặp lại cậu ấy những cuộc trò chuyện cũng ít dần nhưng tình cảm của tớ dành cho cậu ấy chẳng vơi bớt đi mà ngày càng lớn dần theo thời gian tớ mong cậu ấy dù ở đâu làm gì cũng đều vui vẻ hạnh phúc luôn tích cực đừng cố ôm tiêu cực vào mình cậu gì đó nhá tớ sẽ tìm gặp cậu vào một lúc nào đó thương cậu dh,,0.42083166495361746,,forever crush 8 1 bé 2 sinh viên đại học trường cữ ngỡ tình cảm trẻ tình cảm trẻ tận bây đầu tiên 1 sướng trân buồn thân thiết suốt 8 trải 1 tình tình đơn phương mặc chẳng đơn giản thoải mái vô cười câu đôi vô tri đôi thành đôi tỉnh mộng đẹp trời 4 tỏ câu đoán chối mong mãi mặc chuẩn sẵn tâm lý câu khóc khóc lắm mặt ngại hôm đợi đi bất ngờ đợi cổng bảo đừng khóc khóc tt hôm trở game giúp học tập chẳng thể quên 2 nghiệp chẳng trò dần tình cảm chẳng vơi bớt đi dần thời gian mong vui vẻ hạnh phúc tích cực đừng cố ôm tiêu cực nhá thương dh,1.0
buồn,0ZjvlV2I_iE,@iennguyen488,hihi mình chưa bao giờ được ai thích toàn thích ngta nên k bt cgiac dc thích vui nnao nhỉ,,0.2356422332218257,,hihi bao toàn ngta k bt cgiac dc vui nnao,0.0
buồn,0ZjvlV2I_iE,@_rain_245,1 bạch nguyệt quang,,0.23039215686274508,,1 bạch nguyệt quang,1.0
buồn,0ZjvlV2I_iE,@meocongacha3068,em cũng từng thích đơn phương một ng năm cấp 21 năm rưỡi đầu thì là đơn phương thật xong em từ bỏ vì cậu ấy có ng yêuđược 2 tháng thì nghe tin chia tay em vui nhưng cũng ko dám mang mộng tưởng vậy mà sau đó em cảm nhận được sự quan tâm đặc biệt của cậu ấy cho em ko nói chuyện nhưng qua hành động cả hai đã biết tình cảm của nhaugiờ cũng kéo dài 5 tháng gồm nghỉ hè rồi,,0.2582763107629419,,đơn phương ng 21 rưỡi đầu đơn phương xong ng yêuđược 2 chia vui ko dám mộng tưởng cảm quan tâm đặc biệt ko hành động hai tình cảm nhaugiờ kéo 5 nghỉ hè,1.0
buồn,0ZjvlV2I_iE,@TrầnNhậtMaiLương,tớ đã từng thích cậu và cảm ơn cậu vì đã là thanh xuân của tớ,,0.5998835138493319,,cảm ơn xuân,1.0
buồn,0ZjvlV2I_iE,@anngo9319,bạn ơi cho mình hỏi đoạn nhạc nền lúc 01 00 là gì thế ạ mình cảm ơn nha,,0.43299519306277195,,đoạn nhạc 01 00 cảm ơn nha,1.0
buồn,bGVh4FBc6HY,@mtrunnn,hay quá a ạ,,0.23039215686274508,,a,1.0
buồn,bGVh4FBc6HY,@u2388tcqb4x,thiệt tình yêu không thể tồn tại mãi mãi được,,0.3972203444219798,,thiệt tình yêu thể tồn mãi mãi,1.0
buồn,bGVh4FBc6HY,@quangnguyenanh8065,tôi và người ấy đã quen nhau gần 1 thag tr nổi buồn còn nhiều hơn niềm vui,,0.24701087123763982,,quen 1 thag tr nổi buồn niềm vui,1.0
buồn,bGVh4FBc6HY,@duyminh423,bây giờ mình bị lụy tình quá thầy ơi thầy làm 1 bài chia sẻ cách nào thoát ra được khoonng,,0.1953785124247852,,bây lụy tình thầy thầy 1 chia sẻ thoát khoonng,1.0
buồn,bGVh4FBc6HY,@ThưLê-u3i9w,yêu là chết trong lòng nên đa số buồn hơn vui,,0.30419861934930337,,yêu chết đa buồn vui,1.0
buồn,bGVh4FBc6HY,@thuyannguyen6167,lúc quen nhau diễn nhiều quá nên lấy nhau mới hiện nguyên hình thôi,,0.2363970621034886,,quen diễn hiện nguyên hình,0.0
buồn,bGVh4FBc6HY,@TrangPhan-q5q,bạn đã có ty chưa,,0.23039215686274508,,ty,1.0
buồn,bGVh4FBc6HY,@TrangDang-p2m,xin cảm ơn quá hay,,0.5998835138493319,,cảm ơn,1.0
buồn,bGVh4FBc6HY,@kimle3049,nghe vui mà thấm quá,,0.27060463147846864,,vui thấm,1.0
buồn,bGVh4FBc6HY,@bonga-bongacuatoi2783,trước là người xa lạ rồi ta đến bên nhau tặng nhau vài nỗi đau rồi quay về xa lạ,,0.21255126874176603,,lạ ta tặng nỗi đau lạ,0.0
buồn,bGVh4FBc6HY,@NhuNguyen-gv7sg,phải yêu chính bản thân mình trước phải ưu tiên mình hạnh phúc mình hạnh phúc thì mới trao đi hạnh phúc cho người khác được tình yêu là mỗi người có trách nhiệm chăm lo cho bản thân mình trước để mình có vốn mang vào xây dựng mqh bền vững,1.0,1.0,True,yêu thân ưu tiên hạnh phúc hạnh phúc trao đi hạnh phúc tình yêu trách nhiệm chăm lo thân vốn xây dựng mqh bền vững,1.0
buồn,bGVh4FBc6HY,@hongnhungle4008,22 12 2024 vẫn đang nghe lại,,0.23039215686274508,,22 12 2024,1.0
buồn,bGVh4FBc6HY,@NguyenPhung-gc1pu,đúng như đúc nhữg dì mih đg trải qua,,0.2637293180589674,,đúc nhữg mih đg trải,1.0
buồn,bGVh4FBc6HY,@Mia-l7x4o,cám ơn web5ngay nhiều,,0.517147148549359,,cám ơn web5ngay,1.0
buồn,bGVh4FBc6HY,@annhien94293,mới xem nửa video nhưng e đã thấy được cái hay của bài này thật sự quá bổ ích,,0.2441121649651359,,nửa video e bổ ích,1.0
buồn,bGVh4FBc6HY,@AlasaneBary,giá trị quá bạn ơi,,0.2058150734547273,,giá trị,1.0
buồn,bGVh4FBc6HY,@ZullyCastillo-j3p,tôi rất muốn làm những thứ có ích,,0.2001068994206951,,ích,1.0
buồn,bGVh4FBc6HY,@CristianeMonteiro-i6z,chúc bác thành công trong cuộc sống,1.0,1.0,True,chúc thành công sống,5.0
buồn,bGVh4FBc6HY,@EsthebanResendiz,cảm ơn bạn đã chỉa sẽ kiến thức hữu ích này,,0.3467618066819017,,cảm ơn chỉa kiến thức hữu ích,1.0
buồn,bGVh4FBc6HY,@SungWahyu,cảm ơn những bài học của bạn,,0.5964851790103872,,cảm ơn học,1.0
buồn,bGVh4FBc6HY,@JanineZarodkiewicz,cảm ơn những video rất hữu ích,,0.4092851792964216,,cảm ơn video hữu ích,1.0
buồn,bGVh4FBc6HY,@ShanthammaShaikh,chúc bạn nhiều sức khỏe,,0.4289799082340818,,chúc sức khỏe,1.0
buồn,bGVh4FBc6HY,@ThuSinh-g9q,rất mong chờ những clip tiếp theo của bạn,,0.25855151965187806,,mong chờ clip tiếp,1.0
buồn,bGVh4FBc6HY,@lt3879,buồn nên không biết nói gì,,0.2457720509475362,,buồn,1.0
buồn,bGVh4FBc6HY,@hieuhoang8032,yêu xa mà đối phương k muốn gặp mình thì có vấn đề không ạ,,0.29665927717486623,,yêu đối phương k vấn đề,1.0
buồn,bGVh4FBc6HY,@NaNa-lb8uq,hâm mộ thầy nhất quả đất,,0.20344844788124872,,hâm mộ thầy đất,1.0
buồn,bGVh4FBc6HY,@Newbie.Trader996,em năm nay 28 t rồi nếu mà hoàn thành mục tiêu lo cho chính mình trước ít cũng 3 năm lúc đấy 31 rồi cưới muộn mất thì phải làm sao,,0.26543315390794214,,28 t hoàn thành mục tiêu lo 3 đấy 31 cưới muộn,0.0
buồn,bGVh4FBc6HY,@ThưLê-u7x,người yêu hoàn hảo là người yêu thật lòng chân thành,,0.39541915086001767,,yêu hoàn hảo yêu chân thành,1.0
buồn,bGVh4FBc6HY,@ducnguyenduc1865,bản chất con người là luôn luôn thay đổi thay đổi về tính cách ngoại hình lối sống suy nghĩ nên có thể bạn gặp đúng người hợp với cái gu của bạn vào thời điểm nào đó nhưng qua thời gian thì tính cách lối sống cảm xúc của họ sẽ thay đổi cà tình cảm họ dành cho bạn nữa cũng thay đổi nên kết cục của 1 ty thường là buồn là điều dễ hiểu mà,,0.24569601041902486,,chất thay đổi thay đổi ngoại hình lối sống suy thể hợp gu thời thời gian lối sống cảm xúc thay đổi cà tình cảm thay đổi kết cục 1 ty buồn,2.0
buồn,bGVh4FBc6HY,@hoainhuofficial9027,thì ra là như vậy cảm ơn thầy,,0.45103110011748504,,cảm ơn thầy,1.0
buồn,bGVh4FBc6HY,@phido9235,them mot bai hoc gia tri nua cam on,,0.2125346626350453,,them mot bai hoc gia tri nua cam on,0.0
buồn,bGVh4FBc6HY,@giacmotrua4h,em rất sợ cãi nhau hay nhún nhường và cho qua rồi sau cùng thì bùng nổ lên thầy ạ hehe em rất sợ ngày nào cũng cãi nhưng thực ra đó không phải là cãi mà là tranh luận tìm ra điểm thỏa hiệp để mối quan hệ đi lên bền vững hơn hiểu nhau hơn em cảm ơn thầy nhiều ạ,,0.30697194459431976,,sợ cãi nhún nhường bùng nổ thầy hehe sợ cãi thực cãi tranh luận thỏa hiệp quan hệ đi bền vững cảm ơn thầy,1.0
buồn,bGVh4FBc6HY,@PhuongAnhChannel,cái này còn hơn chữa lành,,0.2497211896968202,,chữa lành,1.0
buồn,bGVh4FBc6HY,@thienmynguyen8354,yêu vốn là lấp đầy không phải lấy thứ mình đang thiếu đen vâu,,0.36502766068355313,,yêu vốn lấp đen vâu,1.0
buồn,bGVh4FBc6HY,@Nam_Nguyen2611,làm cho nhau rung động đã khó duy trì được lại càng khó,,0.20136468221331547,,rung động trì,1.0
buồn,bGVh4FBc6HY,@phuongnguyenthe1496,người yêu hoàn hảo là người phù hợp với mình và khiến mình trở nên hoàn hảo cám ơn chương trình với giọng người miền tây dễ thương và thân quen,,0.35610210415849847,,yêu hoàn hảo phù hợp trở hoàn hảo cám ơn chương trình giọng miền tây thương thân quen,1.0
buồn,bGVh4FBc6HY,@Emchocomint,thầy 5 là 8x hay 7x zậy ta,,0.2405724713322857,,thầy 5 8x 7x zậy ta,0.0
buồn,bGVh4FBc6HY,@Tamcute84,quá chuẩn luôn thầy ơi,,0.20392644041188154,,chuẩn thầy,1.0
buồn,bGVh4FBc6HY,@LN-dg8li,hi i like the way you talk it s funny u make the atmosphere relax thank you have a great day,,0.23794400467773016,,hi i like the way you talk it s funny u make the atmosphere relax thank you have a great day,0.0
buồn,bGVh4FBc6HY,@phido9235,rat biet on ban,,0.20251276871195759,,rat biet on ban,1.0
buồn,bGVh4FBc6HY,@yentruong4451,vậy sau cùng mình cứ mang hoài 1 thắc mắc yêu để làm gì tại sao chúng ta cần tình yêu yêu để làm gì khi mà chúng ta có thể hoàn toàn độc lập có thể tự chăm sóc chính mình lắng nghe chính mình không cần dựa dẫm vào ai yêu làm gì để rồi kết hôn rồi sinh con rồi mang gánh nặng gia đình cha mẹ 2 bên mình cũng vừa trải qua thất bại trong tình yêu cũng tương tự như trong video nhưng nếu như cần thật độc lập và mạnh mẽ tự lo hết cho mình thì mình không biết mình sẽ yêu vì điều gì,,0.3506227004605736,,hoài 1 thắc mắc yêu ta tình yêu yêu ta thể hoàn toàn độc lập thể chăm sóc lắng dựa dẫm yêu kết hôn sinh gánh gia đình mẹ 2 trải thất bại tình yêu tương video độc lập mẽ lo yêu,1.0
buồn,bGVh4FBc6HY,@mynuongNguyenthi-tf3nt,ai đã yêu thật sự thì sẽ biết trên đời này có hay không tình yêu thật sự không với tôi không gì là mãi mãi trong kiếp sống vô thường,,0.36587511969613634,,yêu đời tình yêu mãi mãi kiếp sống vô,1.0
buồn,bGVh4FBc6HY,@musicoffice2609,cũng muốn yêu một lần nữa nhưng thực sự sợ sự đỗ vở,,0.28705574396763384,,yêu thực sợ đỗ,1.0
buồn,bGVh4FBc6HY,@phatvinh4868,chung quy lại sau khi trải qua nhìn nhận quan sát những chuyện tình yêu trong cuộc sống này thì cốt lõi duy nhất để mqh trở nên hạnh phúc mqh cho đi mà vẫn bình yên đó chính là tin tưởng tin tưởng sẽ có trân trọng trân trọng sẽ có cảm thông cho nhau,,0.37114182316576677,,quy trải quan sát tình yêu sống cốt lõi mqh trở hạnh phúc mqh đi bình yên tưởng tưởng trân trọng trân trọng cảm thông,1.0
buồn,bGVh4FBc6HY,@rosemrs.7001,e chờ cái tập khi người kia không vun vén chỉ muốn nhận chứ không góp ạ cảm ơn thầy,,0.4364900274965067,,e chờ tập kia vun vén góp cảm ơn thầy,1.0
buồn,bGVh4FBc6HY,@phido9235,rat biet on,,0.23039215686274508,,rat biet on,1.0
buồn,bGVh4FBc6HY,@trangbuicacdiem7902,cảm ơn anh rất nhiều ạ nghe bài này em như tỉnh ngộ và em sẽ cố gắng hết sức để làm mình tốt lên biết ơn anh ạ,,0.4848415070457926,,cảm ơn tỉnh ngộ cố gắng sức ơn,1.0
buồn,bGVh4FBc6HY,@PhuongNguyen-qk1kp,anh nói thật tuyệt vời,,0.2762617358690343,,tuyệt vời,0.0
buồn,bGVh4FBc6HY,@duongthikhanhlinha,mình đoán nha cô gái kể trên chắc là đau khổ lắm luôn khi mà anh đó chia tay cô ấy vì điểm yếu cô ấy là về tâm lí rồi anh kia mà chia tay cô ấy chắc cô tự tử luôn quá,,0.25242940688841203,,đoán nha gái đau khổ lắm chia yếu tâm lí kia chia tử,1.0
buồn,bGVh4FBc6HY,@hangvothithu2064,anh này nói chuyện dễ thương quá ước gì sau này kiếm được người ck như anh,,0.2498070112494582,,thương ước kiếm ck,1.0
buồn,bGVh4FBc6HY,@phuhoang5462,thực ra niềm vui cuộc sống nằm trong sự bấp bênh nghịch lý biến ảo vậy mà lại đi tìm sự hoàn hảo,,0.3416510365237113,,thực niềm vui sống nằm bấp bênh nghịch lý biến ảo đi hoàn hảo,1.0
buồn,bGVh4FBc6HY,@hongthamnguyen8769,cảm ơn thầy vì bài rất hay ạ xin phép thầy cho e chia sẻ về để giành xem ạ,,0.3202776460609876,,cảm ơn thầy phép thầy e chia sẻ giành,1.0
buồn,bGVh4FBc6HY,@aobich4257,trời nghe xong thấy mình tiêu cực thật,,0.22769521157979733,,trời xong tiêu cực,1.0
buồn,bGVh4FBc6HY,@NganNguyen-kh7uh,sao thầy khiêm tốn quá tui có tư cách gì với kiến thức uyên bác và cách chia sẻ tận tình của thầy rất nhiều người ngưỡng mộ và yêu thích trong đó có tại hạ nữa,,0.2269156564444569,,thầy khiêm tốn tui tư kiến thức uyên chia sẻ tận tình thầy ngưỡng mộ yêu hạ,1.0
buồn,bGVh4FBc6HY,@tayvan10,hay cảm ơn bạn,,0.5998835138493319,,cảm ơn,1.0
buồn,bGVh4FBc6HY,@lienhiepoto7137,rất cảm ơn sự chia sẻ của a a đã cho đi rất nhiều,,0.46783249012488787,,cảm ơn chia sẻ a a đi,1.0
buồn,bGVh4FBc6HY,@happymy,chia sẻ hay cực luôn ý bao nhiêu năm giờ mới hiểu quá hữu ích cảm ơn add,,0.3659940115195511,,chia sẻ cực bao nhiêu hữu ích cảm ơn add,1.0
buồn,bGVh4FBc6HY,@TrungDo-u7g,tình nhiều khi không mà có tình nhiều lúc có như o he he,,0.27235721417440173,,tình tình o he he,1.0
buồn,bGVh4FBc6HY,@uchoang4561,trải qua và thấy đúng thật,,0.23039215686274508,,trải,1.0
buồn,bGVh4FBc6HY,@tampham9564,hay quá thầy ơi,,0.20392644041188154,,thầy,1.0
buồn,bGVh4FBc6HY,@uocle3092,cám ơn nghìn lời khuyên của ban,,0.3049674408924705,,cám ơn nghìn khuyên ban,1.0
buồn,bGVh4FBc6HY,@hu-eej,em thấy thời nay hầu hết mọi người xây dựng 1 mối quan hệ dựa trên lợi ích là chính tình cảm chỉ là phụ nên chính xác đó không phải là tình yêu tình yêu thực sự là tình yêu vô điều kiện và tôn trọng lẫn nhau,,0.3696786779376964,,thời hầu xây dựng 1 quan hệ dựa lợi ích tình cảm phụ xác tình yêu tình yêu thực tình yêu vô kiện tôn trọng lẫn,1.0
buồn,bGVh4FBc6HY,@AnDinh-z7p,thầy ơi sao em ko thoát nổi suy nghĩ quen chỉ muốn lụm xong r chán bỏ ạ thầy cho em lời khuyên được không ạ,6.0,1.0,True,thầy ko thoát nổi suy quen lụm xong r chán thầy khuyên,5.0
buồn,bGVh4FBc6HY,@DaoNgo-em1mt,hi giọng nói của thầy luôn truyền động lực,,0.18751503987132367,,hi giọng thầy truyền động lực,1.0
buồn,bGVh4FBc6HY,@tienao6981,bạn hãy xem thử cuốn đàn ông sao hoả đàn bà sao kim thử góc nhìn sẽ trung hoà hơn,,0.21235606510172012,,thử đàn hoả đàn kim thử góc trung hoà,0.0
buồn,bGVh4FBc6HY,@hunhdidu,trong tiếng anh tình love yêu loveta có tình yêu tình yêu love love love love love love 2love 0 love love 2 0ta chia làm hai trường hợplove o là tình bạn hoặc love 2 là tình yêu đến 2 phíaphương trình tình yêu không nhận nghiệm love 1chứng tỏ tình yêu đơn phương là vô ích,,0.2736368486080347,,tiếng tình love yêu loveta tình yêu tình yêu love love love love love love 2love 0 love love 2 0ta chia hai trường hợplove o tình love 2 tình yêu 2 phíaphương trình tình yêu nghiệm love 1chứng tỏ tình yêu đơn phương vô ích,1.0
buồn,bGVh4FBc6HY,@nguyenuchuy4954,em cảm ơn thầy nhiều ạ,,0.45103110011748504,,cảm ơn thầy,1.0
